NIC;Estrato;Personas;Ingresos;Gastos;Cartera;QSAT;ProbPago;Consumo
2126773;1;6;8057329.38;7243207.25;1;51;0.492;891271
1950872;4;4;10134714.45;9562736.2;1;75;0.604;781011
1353868;1;5;13902820.47;11968280.62;1;61;0.353;1127136
1600998;4;5;2164947.4;1764243.1;1;46;0.999;361192
2228234;4;2;10199323.94;9418609.2;0;88;0.839;905920
2037394;3;3;2145627;1848400.96;0;63;0.798;327712
2940937;4;5;13514301.6;11717505.94;0;46;0.643;1155735
2412295;2;4;4135139.12;3672844.56;0;53;0.763;656370
2969000;3;3;2913705.4;2438550;0;67;0.533;304716
1994797;1;2;5466685.48;4774470;0;52;0.341;643760
2024366;3;6;4269732.28;3637462.08;1;41;0.443;406315
1873444;4;2;8194502.4;6813496.62;0;68;0.738;607292
2024198;2;5;11471161.06;10415563.68;0;80;0.278;1119100
2960514;4;6;16311019.97;15363417.02;1;61;0.771;1301712
2125388;3;6;7885001.62;6840661.96;0;76;0.173;780806
1352199;1;2;6950704.64;6235386.48;0;77;0.522;765906
1324564;4;3;10274102.79;9112350.4;0;91;0.197;985586
1688867;1;5;5612993.04;4574434.4;0;82;0.932;451996
2312726;2;3;15412455.45;14308894.88;0;61;0.386;1144806
2775799;4;4;10293856.32;9609294.04;1;67;0.735;800862
2349818;1;5;5844611.42;5307414.76;1;66;0.857;491744
2475357;1;5;8449566.03;7248335.95;0;52;0.112;632448
1250307;2;3;7016603.94;5968768.96;0;70;0.427;684800
2390023;4;2;2764708.56;2383852.02;0;69;0.47;454962
2515728;2;2;8193022.06;7419239.96;0;49;0.319;963352
1873955;3;5;4101327.12;3709870.15;1;60;0.813;408947
2085072;2;2;2850365.37;2385777.59;0;63;0.255;298052
2252110;1;5;1473053.32;1245981.33;1;59;0.173;262890
2357342;4;4;6013408;5325275.67;0;48;0.749;507870
2677766;4;5;11817917.52;10943474.22;0;50;0.364;1090401
1805561;1;5;8079796.53;7106547.55;1;84;0.306;873240
2923357;1;2;6263187.2;5531976.12;1;39;0.689;525852
1654543;3;5;2693736.78;2476436.5;1;42;0.817;426656
2273682;1;4;8325405.39;6997121.95;1;85;0.696;848728
1892154;3;6;2146364;1790020.4;0;60;0.785;353340
2158458;3;6;4181665.44;3634831.2;1;68;0.843;358710
1263138;2;5;1563275.69;1292996.25;0;53;0.696;220710
1989445;1;6;6368466.6;5172701.52;0;78;0.856;532884
2368089;1;4;5597162.68;4816870.5;0;49;0.822;488280
1475587;1;3;8237637.36;7061449.12;1;74;0.231;699324
2786908;2;5;7841911.82;7049868.14;0;50;0.719;773318
1267751;1;5;7885947.76;6972306.18;0;65;0.424;975360
2660629;2;5;2619982.82;2379490.56;0;58;0.491;323604
2158850;2;3;5471504.72;4892745.42;0;70;0.609;399840
2401182;4;5;8039887.2;7293980.2;1;65;0.975;626862
2916431;2;6;5566193.65;4792325;1;79;0.248;638040
2798409;4;6;13688230.92;12019339.5;1;46;0.916;1000755
2012108;4;6;6396659.2;5362739.25;0;88;0.248;547236
2679334;4;2;5153940.66;4605977.71;1;80;0.517;575255
2389051;4;5;6687183.36;5801742.18;1;68;0.171;676668
2394884;1;2;16600790.36;14128464.57;0;52;0.823;1307382
2939211;4;6;16484829.83;14698452.28;1;75;0.681;1342497
2367477;1;3;10122446.52;8750690.97;1;72;0.786;914760
2276009;2;6;8373879.05;7052295.95;1;83;0.733;616975
1975316;4;6;1449489.94;1359207;1;58;0.109;224070
2047417;3;2;2818420.1;2381242.02;1;57;0.846;447480
1365833;3;3;8133857.65;7176599.85;1;53;0.846;641125
2860844;2;4;4270012.81;3625304.4;1;64;0.345;414211
1638038;2;2;8340797.07;7159860.06;0;47;0.365;910350
1453591;3;3;6393088;5279430.75;0;57;0.624;525852
1401664;3;6;8352421.19;7124402.04;0;75;0.42;583184
2726644;3;2;8076342.32;7468430.34;1;78;0.944;713440
1488977;1;5;5798441.99;5484554.46;1;70;0.957;591896
1535082;1;3;6181569.03;5250740.94;1;57;0.635;501975
1277465;2;5;8312477.64;7102349.01;1;68;0.557;952904
1292408;3;6;6236424.48;5450009.63;1;50;0.542;508765
2558450;4;4;9843858.56;9405621.2;1;74;0.338;886425
2197644;4;2;4255432.8;3632819.08;1;52;0.438;611325
2026724;4;4;10315866;8963471.72;1;38;0.176;875782
1927475;2;4;4176653.1;3635438.7;1;41;0.688;469616
1320315;3;5;9847432.86;8813844;0;76;0.3;965874
1959380;3;3;2837083.8;2350634.78;1;67;0.857;467284
1273894;1;6;6305933.64;5187524.81;0;59;0.768;500035
2170973;2;3;8049815.43;7287286.08;1;58;0.4;663282
1317320;2;3;10769465.91;9330856.68;0;34;0.373;819398
2970559;4;3;15478873.2;14989760.73;0;68;0.319;1288200
1908375;3;2;10239080.02;9874504.64;0;45;0.777;816240
1914670;4;4;7710109.55;7411987.98;1;69;0.458;646272
1798208;2;6;5928192.9;5317907.28;1;77;0.305;524416
2586329;4;4;5732111.69;4564542.43;0;82;0.663;400775
2829013;1;2;5951200.95;5079650.62;1;70;0.529;589512
2535781;4;6;2076264.06;1849910.3;0;44;0.154;327368
1871416;4;4;6116049.53;5135993.03;0;60;0.428;521524
2357541;1;5;2141125.8;1733816.5;0;70;0.433;312268
2702083;1;2;5808357.36;5080603.2;0;81;0.213;545307
2593500;2;6;5608889.76;4818648.9;0;55;0.446;614713
1369237;4;2;15445622.25;14850830.64;1;57;0.574;1159483
1457751;2;6;5481006.16;4813905.12;1;65;0.916;569664
2312966;1;5;3947782.86;3528462.78;1;79;0.932;356757
2556654;4;3;2937515.7;2421823.96;0;59;0.754;403970
2662432;4;6;8122599.54;7207770.2;0;75;0.144;664107
2533871;1;2;6872511.36;6238801.98;0;59;0.11;793512
1587659;4;4;6381111.51;5555228;0;52;0.714;497664
1800312;2;2;6842211.2;5762836.53;1;73;0.854;672174
2656693;3;6;8314741.26;6808019.01;1;52;0.721;787332
2781384;1;2;8346026.88;7084446.46;0;56;0.947;660230
2643518;4;4;13889737.01;11468918.28;0;47;0.743;986378
2141710;3;3;6508927.23;5806982.72;1;42;0.822;709760
2047290;4;4;4163554.04;3671322.38;0;56;0.836;683280
2111640;4;3;13774157.4;12015958.95;1;82;0.4;1158288
2659978;2;2;6017323.5;5267989.03;1;75;0.158;566764
1944104;3;5;4148949.77;3445255;0;78;0.128;348740
2251269;2;4;13469367.84;11682901.9;0;72;0.203;1030050
2925411;1;2;13088754.9;12142165.75;0;76;0.537;1090738
2367626;2;3;2192783.53;1835702.4;1;60;0.37;325725
2641257;4;3;3917606.76;3428227.6;1;65;0.644;383104
1857428;4;6;3867975.45;3685118.88;1;44;0.748;424235
2862500;2;4;12506796.98;11437168.48;0;54;0.316;1099150
2336446;2;4;7949762.6;7233484.56;1;53;0.721;600768
2115019;2;3;12732582.24;12472913.9;1;58;0.806;1195425
1885291;1;4;3436176.4;2997237.6;0;49;0.737;515616
2353614;3;5;15536266.34;14498497.86;1;70;0.459;1380767
1696256;2;4;1984577.84;1756636.86;0;82;0.594;354300
1674108;3;4;4112476.52;3686419.56;0;58;0.601;495180
1900362;2;5;16632745.56;14529434.96;1;72;0.725;1419280
2719324;2;6;5920676.5;5159351.75;0;44;0.103;554664
1462933;4;4;13022701.65;12476505.25;0;59;0.878;981948
2426939;3;2;8380392.32;6939360.56;0;54;0.437;806884
2494958;3;2;10288625.5;9138033.41;1;67;0.558;944955
1799431;4;3;3438582.54;2800798;1;69;0.495;551440
2583997;2;4;4198759.2;3572478.39;1;76;0.743;719608
2985390;1;3;3935946.3;3721738.05;1;41;0.637;449199
1929807;4;5;4094597.6;3756194.2;1;49;0.651;503138
1361748;3;6;9749745.08;9240651.75;1;78;0.273;847717
2686597;3;4;5451098.31;4613906.08;1;58;0.975;573944
2222744;1;4;5278970.73;4833781.4;0;41;0.473;473748
1645124;1;4;4012303.12;3519439.56;1;80;0.621;408947
2300874;4;2;6305092.42;5575085.88;0;59;0.524;542715
2231381;4;4;4195692.56;3656089.36;0;74;0.896;674505
2280802;4;4;1452952.64;1199715.84;0;52;0.315;221450
2777525;4;6;4189848.84;3669666.03;0;41;0.791;368856
2333685;1;4;5530629.72;4866846.01;1;67;0.446;629845
2690669;4;2;5503555.86;4903283;0;52;0.881;452020
1762712;1;3;1438013.88;1279622.79;0;45;0.268;221038
2216120;3;3;2851670.6;2345793.45;1;42;0.861;490336
1424763;4;3;2136890.81;1907235.84;1;67;0.683;350268
1873168;3;2;8267277.2;7296390;1;57;0.559;966912
2990788;1;2;11140365.99;9468950;1;50;0.151;867160
2745319;2;6;5658281.7;4776358.86;0;68;0.831;422968
1248111;3;2;6846898.33;5869640.4;0;41;0.925;805096
1548385;2;4;1409990.05;1332025.59;0;50;0.919;238678
1509917;3;4;16046637.3;13964285.04;0;70;0.589;1357058
2901335;2;4;7737019.36;6816590.76;1;90;0.986;694330
2610928;1;5;6836902.07;6065886.3;0;57;0.781;806378
1655109;4;2;2696593.05;2286476.52;0;85;0.684;276906
1854110;3;2;8394096.6;7205965.16;0;62;0.626;808219
1359141;1;5;5434704;4651538.58;0;54;0.175;558360
1691125;1;2;1442574.98;1328903.4;0;78;0.972;220495
1456999;3;3;10350035.3;9029323.58;1;52;0.74;840312
1478612;3;6;2218816.32;1801460.07;1;87;0.731;362691
1894040;2;4;13972506.6;12373728.98;0;77;0.196;1028960
2232795;2;6;4158181.27;3565476.4;1;90;0.182;402827
1645031;4;2;15748016.5;15094239.93;1;66;0.885;1333449
1960661;1;2;10500581.9;9793290;0;82;0.293;907440
1902424;4;3;10756231.2;9812677.5;0;72;0.717;821560
2205550;3;5;7976419.2;7106735.02;1;57;0.977;748475
2648759;4;5;5641536.3;4778951.06;0;55;0.359;558877
2436329;4;2;2726864.64;2452520.52;1;59;0.264;424625
2148881;1;3;8465937.09;7367134.28;1;76;0.795;817622
1884826;2;3;2856517.4;2391405;1;67;0.575;301768
1634828;1;3;7876513.17;7028002;0;75;0.158;617694
1528451;2;3;6679609.05;5848852.24;1;65;0.911;783360
1485450;3;3;5292377.6;4826149.55;1;67;0.291;483138
2101965;4;5;2195595.45;1719782.82;0;90;0.988;328692
2421379;3;3;6052493.36;5090052.28;1;59;0.787;565593
1993197;3;5;7989441.6;6865431.12;0;48;0.187;716474
1924967;4;5;4018187.14;3600711.18;0;48;0.191;466496
1274602;1;2;3349169.22;2991052.68;0;66;0.488;572424
2102204;4;2;6843173.28;5788786.06;0;53;0.489;801821
1781181;3;4;7913629.62;6961793.08;0;52;0.573;802282
2565759;2;3;4028821.86;3741559.27;1;69;0.119;610864
2879187;1;2;8084176.72;7363745.84;1;55;0.677;859807
1292498;1;6;2735338.76;2429430.75;0;55;0.242;302840
1371015;2;2;11776098.6;11087260.88;1;72;0.814;1107915
2450289;4;4;13569668.82;12664381.72;0;57;0.305;1122416
1411076;2;5;5426734.6;4610038.07;1;72;0.141;478081
2565983;3;4;7695954.03;7034783.28;0;74;0.702;595238
2260912;4;6;10107996.16;9256821.84;1;53;0.716;1004410
2965833;4;3;5742004.4;5322410.96;1;72;0.176;569457
2048593;4;6;7130183.04;5849681.76;0;52;0.72;736736
1289105;3;4;9967996.62;8727808.6;1;81;0.4;933744
1975118;4;5;10614340.24;9461295.8;1;57;0.212;777708
1532787;3;6;2201984.4;1843047.5;0;48;0.733;379916
1956057;4;6;2035288.64;1910483.84;0;53;0.934;344814
1626256;3;3;1374715.5;1257043.08;0;47;0.148;241776
2332767;2;3;10758766.8;9748522.45;0;64;0.461;911874
2546011;2;2;6037988.52;5463269.49;1;50;0.709;601054
2116254;1;3;4191617.53;3523069.62;1;66;0.112;656266
1639488;2;5;5781925.8;5042083.92;0;73;0.474;532128
1833981;4;2;2850701.1;2321128.08;1;77;0.453;290738
2343259;3;6;4060135.5;3481677.36;0;84;0.154;357192
1689756;1;4;8060666.25;7024920;1;51;0.783;837120
1634936;4;6;1473376.5;1266231.75;0;68;0.667;219006
1468170;1;3;5387641.95;4926000;1;68;0.697;581360
1534976;4;5;2796892.05;2408654.06;1;82;0.108;346067
2767240;1;2;10312623.93;9724406.16;1;79;0.365;777708
2115508;3;5;7971096.25;7376242.5;0;64;0.129;811008
2549084;4;5;6423692.1;5955340.32;1;68;0.821;684152
2154664;3;4;15267586.24;14440721.4;0;69;0.135;1165030
2734205;4;6;5413239.37;4541333.59;1;51;0.247;629520
1569581;4;4;6919338.09;5712888.72;0;52;0.176;706560
1611902;1;6;11598553.04;10684715;0;75;0.543;1000979
2677628;2;4;4217970.9;3746964.04;1;73;0.651;416187
2030032;1;3;2739289.96;2522903.04;1;70;0.63;329525
2513279;1;3;2754878.2;2335093.16;1;67;0.249;441540
1745301;1;5;8374502.72;7289682.54;1;79;0.925;753571
2235722;4;6;7059995.32;5808544.92;0;59;0.642;799968
1986458;1;2;3902563.84;3653298.6;1;69;0.969;735746
1985979;2;6;4214184.9;3590065.32;1;55;0.528;366630
2271724;2;2;5388062.01;4473044.37;1;42;0.367;419816
2205600;1;2;4264240.08;3583970.4;0;80;0.106;374088
1971917;1;3;4087212.12;3713092.02;0;63;0.665;651794
1416203;4;2;2693767.68;2257514.24;0;59;0.832;273896
2624479;3;6;2195353.32;1867041.12;0;56;0.75;327265
1760091;4;2;3871744.38;3424696.38;1;87;0.135;743325
1904440;2;5;15237731.3;14070379.89;0;51;0.991;1314222
2459820;1;5;8491048.2;6987810.48;0;69;0.145;750611
2865361;4;3;3944774.91;3589371.5;0;71;0.838;418440
2330340;4;2;16467337.38;15131866.88;1;67;0.848;1255388
1293938;3;2;4263310.02;3553776;1;67;0.697;494312
1595477;3;5;12310347.7;11138775.36;0;66;0.329;1162800
1982214;2;6;4166080.8;3586812.76;0;51;0.118;356730
2810818;2;4;6010770.14;5364560.44;1;37;0.688;597740
2681901;3;5;8160998.56;7119126.94;0;70;0.564;670384
2611832;1;3;1462942.7;1253116.69;0;76;0.619;240141
2818388;1;2;6783753.06;6166270.88;0;60;0.253;796160
2903067;2;5;2778017.3;2429022.5;0;64;0.803;285152
2570711;1;2;6732056.32;6113614.59;0;75;0.982;697854
2598868;4;5;4175957.52;3542602.95;0;57;0.156;628474
2295513;2;3;3944985.06;3699757.28;0;88;0.44;399517
2945294;1;6;2165425.64;1957289.32;0;57;0.147;356545
2881918;4;4;8194100.6;7044761.48;0;48;0.785;671040
2273824;1;6;10205968.44;9168825.05;0;46;0.263;835822
2080633;4;5;6725015.46;5733871.98;1;66;0.381;713433
1244741;3;2;3936966.25;3647125.89;1;62;0.352;466088
1369977;1;2;13445819.1;12187490.7;0;47;0.958;1127632
2500725;3;2;2787120.45;2437370.46;0;61;0.293;337288
1600734;1;4;5830408.53;5607190.4;0;65;0.524;524880
2153043;4;2;5406410.4;4551446.48;0;71;0.899;397647
1717757;2;2;2141915.94;1770086.77;0;54;0.364;312570
2053002;4;6;3494818.6;3035900.48;1;72;0.256;549202
2070518;4;6;2023246.83;1757051.73;0;69;0.569;361200
1550921;1;6;3421529.88;2962326.15;0;69;0.546;562356
2769990;4;4;8162179.2;6883718.64;0;79;0.789;681384
2593414;1;3;7859614.14;7379664.8;1;70;0.501;613110
1428075;3;2;15930461.79;15089988.68;0;81;0.268;1302932
1643975;2;5;15114441.58;14184566.76;1;73;0.709;1298328
1387506;1;5;8019704.78;7056728.4;1;48;0.749;598000
2561462;4;4;15758784.46;14945850.9;0;68;0.661;1222660
1361679;4;3;6117446.4;5471006.64;0;63;0.338;538974
2654987;2;3;8010679.71;7307835.94;0;54;0.925;777722
1262355;1;6;2855980.68;2543827.78;1;54;0.338;462476
2627358;1;6;10876390.92;9822737.43;0;81;0.684;970520
2520363;1;3;2690149.2;2373986.16;0;82;0.412;478316
2834184;1;5;5265447.06;4775863.95;0;57;0.991;618492
1918225;1;4;4085334;3345550.56;0;70;0.623;450823
1554751;2;2;3970709.12;3393891.6;1;61;0.684;694353
2385170;4;2;1517993.75;1333130.4;1;72;0.481;252420
2753328;1;3;2717024.83;2419425;1;60;0.796;501336
2450839;4;6;10589857.92;9453906.63;0;55;0.948;770640
1469535;1;4;1998698.03;1835777.13;0;55;0.104;351900
2371138;3;2;15337146.02;15369309.23;0;62;0.637;1349155
1996965;4;6;2884502.11;2425678.08;1;48;0.426;284088
1971148;2;5;10544316.38;9832282.46;0;66;0.408;881600
1710405;4;2;1392607.64;1258428.16;0;62;0.53;236900
2746149;4;2;2799464.45;2556392.85;0;76;0.377;407950
1535838;2;2;2186428.5;1897649.8;1;71;0.433;379392
1442828;4;2;15377364.88;15239845.76;0;60;0.201;1396785
1712047;4;3;7985930.4;7441227.6;1;49;0.856;782188
2570427;3;6;13587253.56;12106619.54;1;52;0.59;1165840
1538168;3;2;1476088.72;1301266.2;1;47;0.458;231296
2488850;1;6;4261419.75;3573846.71;0;81;0.959;703098
1442002;3;4;10180775.04;8796256.16;0;73;0.5;902778
2801048;3;2;1456263.12;1324553.82;1;76;0.561;263340
2157418;3;6;7130246.76;5999004.96;1;85;0.537;690368
2477530;1;5;3873964.25;3657711.26;1;61;0.145;737495
2013824;4;6;10758563.64;9830619.54;0;89;0.504;795720
1625993;1;3;8238256.2;7175143.6;0;52;0.288;709374
2131339;3;4;8259402.13;6765370.56;0;54;0.367;785970
2224202;2;2;2879226.03;2446474.58;0;45;0.173;308880
2481290;2;6;1506750.35;1223981.71;1;69;0.213;239096
2006495;1;4;13138608.84;11541470.82;1;72;0.65;1061235
1578557;1;4;3559125.6;2882845.81;1;64;0.324;522424
2986391;1;3;9621973.48;9030135.38;1;59;0.783;954388
2596325;2;4;1421857.32;1257754.82;1;72;0.237;228228
1432486;3;6;12705644.38;11712508.47;0;55;0.323;1198880
1634736;4;6;3506547;2980543.72;1;53;0.946;533384
1620036;4;4;16761452.4;14105759.7;1;68;0.498;1394624
1730527;3;5;16678148.52;14195401.38;0;65;0.806;1209100
1657644;1;3;4176381.6;3654172.5;0;55;0.201;456225
2105450;1;2;10933463.16;9550539.9;1;39;0.262;840560
2539378;1;6;16559362.56;14315090.55;0;45;0.767;1434816
1387106;3;5;2775204.3;2456745;0;61;0.17;272020
1379215;4;6;1450906.08;1249872.94;0;69;0.896;234916
2813481;2;6;12994550.55;12409637.35;0;81;0.418;1052898
1775260;1;4;11658562.5;11296785.29;1;58;0.512;1101144
1683328;1;4;2718889.2;2343948.44;1;78;0.788;475992
2647171;2;3;5514789.85;4754922.9;1;69;0.214;622985
1837154;2;6;5635544.4;4817610.47;1;68;0.812;583875
1548706;4;6;3458899.84;2879157.06;1;86;0.702;582326
2723486;4;2;8040998.96;7462549.16;0;86;0.447;852137
1690427;3;3;2888965.35;2513081.08;0;73;0.255;455710
1993963;4;3;6194162.48;5265077.5;1;47;0.816;514878
1463157;3;3;10856748.52;9646750;0;58;0.877;784320
2318650;4;6;2915243.1;2362988.1;0;58;0.702;451730
2609160;3;3;1384868.58;1235909.12;1;70;0.809;251526
1870708;4;4;12467131.36;10894462.74;1;70;0.966;1038206
1335951;4;6;5889415.45;5420038.89;1;74;0.356;573056
1903363;4;5;10518712.92;9664116.21;1;44;0.227;902120
2488099;4;6;5597547.72;4885643.64;0;36;0.221;402226
2469391;2;6;2701175.62;2289465.23;0;83;0.679;295302
1972446;4;6;2827731.35;2435672.04;1;72;0.146;294306
2705133;2;6;3290637.74;2884300.38;1;47;0.179;589200
1393398;3;6;5926335.9;5326967.7;1;55;0.151;542892
1279993;3;4;3332097.99;2880677.28;1;73;0.643;611520
2571482;1;3;7728949.42;6744676.12;1;41;0.178;701974
2618873;2;3;2786409.9;2372262.5;1;81;0.697;302304
2744339;1;5;8057722.77;6789110.5;0;87;0.838;639936
2815618;3;5;2069058.67;1909447.68;1;64;0.413;373599
2391473;3;5;1511682.14;1248366.54;1;52;0.694;228735
1833918;1;5;6920291;6182475.74;1;51;0.889;782720
1614185;1;2;2234433.64;1960974.12;1;60;0.754;340380
2188829;3;3;9739430.01;9245528.32;0;49;0.886;817820
1961192;1;6;11099014.11;9586695.12;1;79;0.823;876672
2263422;3;6;6827104.72;6079390.68;1;74;0.173;804393
2943888;4;2;7862252.22;7372318.85;1;65;0.606;916136
2967146;2;5;4163574.52;3704404.74;0;71;0.893;686200
2889715;1;2;6419722.95;6180092.7;1;67;0.972;791635
2895013;2;4;2679988.74;2446260.83;1;67;0.359;472800
2323276;3;2;8054188.8;6975622.2;0;57;0.426;852558
1309232;4;6;6635339.1;6041074.79;0;66;0.873;725612
1554788;3;6;2855047.1;2360391.45;1;61;0.864;463320
2328668;4;4;11628607.95;11218534.3;0;55;0.548;1188485
2027719;2;2;7863772.8;6806365.2;0;55;0.46;599616
2558213;3;3;11729900;10694836.36;0;39;0.291;1193852
2139169;1;4;5942764.8;5459368.32;1;85;0.445;529718
1956590;2;4;4281574.5;3708466.71;0;51;0.478;363660
2345518;1;6;8076392.12;7163222.04;1;71;0.439;936818
1567635;3;5;11863878.95;10494537.13;0;37;0.333;1168219
1451159;1;4;2907110.8;2398910;0;81;0.991;274700
2319356;4;6;1502203.84;1184693.9;0;77;0.776;260000
1708178;1;3;3575056.32;3060114.75;0;41;0.545;596304
1886635;4;5;3219647.7;2825462.64;1;72;0.47;546072
2971831;2;3;3394849.56;2858192.63;1;45;0.325;614460
2494194;4;4;6053365.52;5327640.72;1;71;0.902;570423
2706624;3;6;12870899.6;11611517.4;1;76;0.653;1063888
1968959;4;5;2650381.86;2307580.48;1;58;0.673;317196
1618967;1;5;3995302;3729180.18;0;74;0.992;423944
1632023;1;5;8320554.45;6880856.04;0;74;0.111;590976
2544393;4;2;6838747.52;5706840.96;0;71;0.319;681804
2252996;3;2;6809517.45;5774151.15;1;72;0.257;702156
1244838;4;4;7812249.6;7405469.28;0;79;0.865;879749
1239476;4;4;12685445.8;11516425.2;1;60;0.46;965712
2705002;3;6;10428140.47;8886743.32;1;57;0.518;837670
1594751;2;3;10257536.25;8677356.22;1;71;0.981;910624
1559346;3;2;3383903.6;3135714.75;1;87;0.611;561372
2553941;1;6;11061434.88;9852317.82;0;69;0.21;880840
1502861;3;3;8303853.6;6868159.76;0;63;0.455;648046
2808747;2;5;2868943.9;2469372.5;1;68;0.225;299892
1689563;2;5;2691462.78;2461977.54;0;71;0.502;315436
2974454;2;3;2127626.41;1864382.52;0;49;0.678;307500
2027200;3;4;7798340.56;7483229.04;0;62;0.305;798720
2809424;3;6;8059695.39;6844404.4;1;86;0.871;594432
2901623;3;6;2083078.48;1746710.9;1;57;0.533;312000
1429642;2;6;5584147.08;4597653.06;1;45;0.824;543884
2226003;4;2;13801189.29;11818547.76;0;79;0.771;1082025
2940619;2;6;3365950.25;3073806.12;1;49;0.782;579465
1403410;3;6;8516182.86;7460335.08;0;61;0.601;640470
1877572;2;3;4323671.32;3561946.08;1;72;0.89;493288
1539018;2;2;5302618.8;4853483.32;0;57;0.174;493136
2396658;3;2;5928893.76;5465462.24;0;69;0.132;569390
1774495;2;5;1489455.45;1235213.56;1;71;0.291;266266
1537241;2;3;16466209.25;14886471.6;0;44;0.852;1194410
1725102;3;3;8202441.2;7398138.6;0;92;0.731;931456
1705307;4;4;6883993.65;6126748.74;1;70;0.325;806322
1279894;3;3;1523313.9;1275392.42;1;81;0.239;216528
1952658;3;2;2054777.34;1833026.36;1;65;0.393;346200
2092303;3;5;4313088;3503140.55;1;83;0.945;678002
1412828;1;3;6776693.82;6086311.31;1;83;0.577;658948
1413315;2;2;5379630.55;4954457.73;0;90;0.757;478081
2382380;3;4;15238418.23;13985194.86;0;52;0.302;1389696
2575245;2;3;10970969.76;9158019.8;0;51;0.875;801964
1644087;1;5;3426342.67;3129347.52;1;85;0.952;625240
1877008;1;5;8433085.45;7209352.56;1;72;0.894;812808
2420304;2;6;4027083.25;3532979.43;1;48;0.702;336856
2370151;4;2;7988651.1;7207080.23;0;61;0.103;680101
2111576;1;4;2761218.71;2371785;1;89;0.104;443124
1624624;2;2;8168572.75;6899152.5;1;74;0.723;867840
1514533;4;4;3972123.87;3498779.04;1;61;0.261;352110
2153229;4;6;16799152.48;14373601.85;0;84;0.215;1293876
2970008;2;3;5446312.83;4933721.92;0;78;0.377;652162
2248866;3;4;8444962.89;7282516.55;1;54;0.741;940648
1742550;4;4;3934099.04;3507734.08;1;60;0.806;727226
1605918;3;6;10875337.76;9225848.95;1;46;0.277;966450
2128007;3;2;7691211.66;7417063.28;1;48;0.804;957983
2099220;2;4;13605417.3;11901846.6;0;64;0.75;979872
2274565;3;3;13611755.22;12308301.27;1;72;0.752;1073520
1819294;4;2;1399284.33;1168212.48;0;60;0.323;238548
1680410;2;3;2175393.99;1825345.92;0;86;0.385;343602
1345199;1;2;2212923.83;1795566.5;0;63;0.771;368742
2192254;4;5;10410949.68;8950463.8;1;43;0.146;864960
2276743;1;2;1431996.56;1294923.5;1;38;0.628;214240
2415834;4;4;7105925.3;6137385.96;1;60;0.9;791533
2208736;3;6;12092116.48;11184988.6;1;71;0.868;987721
2876997;2;3;2189906.68;1789448.5;0;42;0.162;367836
