CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book
714960408,Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,34
717174558,Attrited Customer,57,F,1,Uneducated,Single,Less than $40K,Blue,46
712404483,Existing Customer,49,M,2,High School,Married,$80K - $120K,Blue,36
710947683,Existing Customer,64,F,0,Graduate,Married,Less than $40K,Blue,51
711949683,Attrited Customer,55,F,2,College,Divorced,$40K - $60K,Blue,36
713937558,Existing Customer,54,F,2,High School,Married,$40K - $60K,Blue,36
711775383,Existing Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,36
714212358,Attrited Customer,38,F,3,High School,Single,Unknown,Blue,36
719699208,Existing Customer,39,F,4,Uneducated,Single,Less than $40K,Blue,36
719621958,Existing Customer,43,M,3,Graduate,Unknown,$60K - $80K,Blue,28
713945883,Attrited Customer,62,F,2,Graduate,Married,Less than $40K,Blue,52
778441533,Attrited Customer,45,F,4,High School,Single,Unknown,Blue,26
709573533,Existing Customer,48,M,3,Uneducated,Married,$40K - $60K,Blue,34
788814783,Existing Customer,39,M,1,Uneducated,Single,$60K - $80K,Blue,22
789312033,Attrited Customer,48,F,4,Post-Graduate,Single,Less than $40K,Blue,38
710074458,Existing Customer,41,F,5,High School,Divorced,Less than $40K,Blue,34
718882008,Existing Customer,38,M,1,High School,Single,$120K +,Blue,27
711390333,Attrited Customer,59,M,0,Post-Graduate,Married,$80K - $120K,Blue,46
715276683,Existing Customer,52,M,2,High School,Married,$60K - $80K,Blue,45
711393483,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K,Blue,36
801700233,Existing Customer,36,M,2,Graduate,Single,$120K +,Blue,28
710310108,Existing Customer,46,F,1,Doctorate,Married,Less than $40K,Blue,29
788772708,Existing Customer,50,F,2,Graduate,Married,Unknown,Blue,31
779689233,Existing Customer,50,M,3,Graduate,Single,$40K - $60K,Blue,33
815253708,Existing Customer,46,F,2,High School,Divorced,Less than $40K,Blue,41
759823158,Existing Customer,46,M,1,Unknown,Married,$60K - $80K,Blue,39
710109633,Existing Customer,39,M,2,College,Married,$60K - $80K,Blue,31
779360808,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,35
718699683,Existing Customer,48,M,3,College,Married,$80K - $120K,Silver,36
710257683,Existing Customer,50,M,3,Graduate,Single,$120K +,Blue,33
720043533,Existing Customer,39,M,4,Graduate,Single,$60K - $80K,Blue,26
710345808,Existing Customer,41,M,4,Uneducated,Divorced,$80K - $120K,Blue,36
783364233,Existing Customer,59,M,0,Graduate,Married,$40K - $60K,Blue,53
815767983,Existing Customer,45,M,0,Graduate,Married,$60K - $80K,Blue,40
719504433,Existing Customer,63,M,0,Unknown,Single,$40K - $60K,Silver,54
797666358,Existing Customer,46,F,4,Uneducated,Unknown,$40K - $60K,Blue,40
709578258,Existing Customer,40,F,3,Uneducated,Single,Less than $40K,Blue,33
721282908,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,29
711305208,Existing Customer,52,M,2,Unknown,Married,$60K - $80K,Blue,36
715303608,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,36
710563458,Existing Customer,43,F,1,Graduate,Divorced,Unknown,Blue,30
753220383,Attrited Customer,29,M,0,Graduate,Single,$120K +,Blue,22
788846508,Existing Customer,48,F,4,Uneducated,Married,$40K - $60K,Blue,32
780613758,Existing Customer,47,M,5,High School,Single,Less than $40K,Blue,35
820036533,Existing Customer,50,M,4,Unknown,Married,$80K - $120K,Blue,45
716870583,Existing Customer,36,F,3,Unknown,Married,Less than $40K,Blue,36
717733158,Existing Customer,43,F,3,Doctorate,Married,Less than $40K,Blue,29
719739108,Existing Customer,62,F,0,Graduate,Divorced,$40K - $60K,Blue,50
715502808,Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,36
788923758,Existing Customer,26,F,1,High School,Unknown,Unknown,Blue,13
717384183,Existing Customer,58,F,3,Graduate,Single,Less than $40K,Blue,53
712860858,Existing Customer,56,F,2,Graduate,Unknown,Unknown,Blue,45
756658083,Existing Customer,49,M,4,Post-Graduate,Single,$80K - $120K,Blue,42
789167658,Existing Customer,34,M,3,College,Married,$60K - $80K,Blue,23
717585858,Existing Customer,35,F,4,High School,Single,Unknown,Blue,24
720436008,Existing Customer,54,F,1,Doctorate,Unknown,Less than $40K,Blue,43
779404383,Existing Customer,47,F,5,Uneducated,Divorced,Unknown,Blue,36
716716083,Existing Customer,58,M,3,Unknown,Single,$80K - $120K,Blue,36
718851783,Existing Customer,49,M,1,High School,Married,$80K - $120K,Silver,37
719649408,Existing Customer,46,M,2,High School,Married,$60K - $80K,Blue,35
708626058,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,34
713463708,Attrited Customer,40,F,4,Graduate,Single,Less than $40K,Blue,25
828298908,Existing Customer,54,M,4,Graduate,Married,$120K +,Blue,50
789322833,Attrited Customer,48,F,5,High School,Married,Less than $40K,Blue,38
712268808,Existing Customer,55,M,4,Graduate,Single,$120K +,Silver,36
789733008,Existing Customer,39,F,2,High School,Married,Unknown,Blue,27
721246833,Existing Customer,47,F,3,Unknown,Unknown,Less than $40K,Blue,36
720198183,Existing Customer,42,M,5,College,Married,$40K - $60K,Blue,27
717595908,Existing Customer,54,M,1,High School,Married,$60K - $80K,Blue,37
823837158,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Blue,40
721181883,Existing Customer,30,F,0,College,Single,Unknown,Blue,18
817616433,Existing Customer,55,F,2,College,Unknown,Unknown,Blue,41
820622433,Existing Customer,39,M,1,High School,Married,$120K +,Blue,34
710163633,Existing Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36
710493558,Attrited Customer,46,F,1,Post-Graduate,Married,$40K - $60K,Blue,38
720206658,Attrited Customer,40,F,3,Graduate,Married,Less than $40K,Blue,29
720756708,Existing Customer,52,F,3,Unknown,Married,Less than $40K,Blue,41
720150858,Attrited Customer,34,M,2,High School,Married,$80K - $120K,Blue,25
710590683,Attrited Customer,33,M,2,Unknown,Married,$120K +,Blue,36
767333808,Existing Customer,50,F,2,Graduate,Unknown,Less than $40K,Blue,43
779400183,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,31
794856033,Existing Customer,38,M,3,Post-Graduate,Married,$80K - $120K,Blue,32
752944533,Existing Customer,45,F,5,High School,Married,Less than $40K,Blue,34
710451708,Existing Customer,32,M,1,Graduate,Married,$40K - $60K,Blue,24
808669083,Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,47
794556333,Existing Customer,43,F,2,Unknown,Single,Unknown,Blue,27
708623283,Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,16
721055058,Existing Customer,36,M,2,Uneducated,Married,$60K - $80K,Blue,21
789634983,Existing Customer,59,M,1,Graduate,Married,$40K - $60K,Blue,53
717642633,Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Blue,40
779491908,Existing Customer,47,F,4,Post-Graduate,Unknown,Unknown,Blue,29
712434708,Attrited Customer,52,F,3,High School,Married,Less than $40K,Blue,39
823609383,Existing Customer,43,F,4,College,Unknown,$40K - $60K,Blue,39
790141308,Existing Customer,44,M,2,College,Married,$80K - $120K,Blue,37
807990108,Existing Customer,44,M,1,Uneducated,Divorced,$120K +,Blue,39
708197358,Attrited Customer,57,M,2,Uneducated,Unknown,$80K - $120K,Blue,48
765755283,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,41
770858283,Existing Customer,40,F,4,High School,Married,$40K - $60K,Blue,27
717750858,Existing Customer,32,F,2,Post-Graduate,Single,Less than $40K,Blue,16
715033533,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,37
711796683,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,38
805458933,Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,34
717724233,Existing Customer,43,M,3,Unknown,Unknown,$80K - $120K,Blue,28
713564208,Existing Customer,34,F,1,Graduate,Unknown,Less than $40K,Blue,23
710401458,Existing Customer,53,M,3,Unknown,Married,$80K - $120K,Blue,40
822056583,Existing Customer,44,F,4,Graduate,Single,$40K - $60K,Blue,40
716615583,Existing Customer,61,F,1,High School,Married,Less than $40K,Blue,51
708963258,Attrited Customer,46,M,3,College,Married,$60K - $80K,Blue,39
717521508,Existing Customer,41,M,3,High School,Single,$80K - $120K,Gold,28
717247383,Existing Customer,48,M,4,Graduate,Single,$40K - $60K,Blue,36
822051858,Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,22
779931783,Attrited Customer,52,M,2,High School,Single,$120K +,Blue,38
718276758,Existing Customer,52,F,1,Graduate,Single,$40K - $60K,Blue,40
789479058,Existing Customer,45,F,4,College,Divorced,$40K - $60K,Blue,37
804668658,Attrited Customer,26,F,0,Uneducated,Single,Less than $40K,Blue,20
797707008,Attrited Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,38
716950758,Attrited Customer,46,M,4,High School,Married,$60K - $80K,Blue,36
759127158,Existing Customer,48,M,3,College,Married,$40K - $60K,Blue,35
813895458,Existing Customer,49,F,0,Unknown,Single,Unknown,Blue,43
709710783,Existing Customer,35,F,0,High School,Single,Less than $40K,Blue,36
773140683,Existing Customer,51,M,0,Unknown,Married,$60K - $80K,Blue,43
806995683,Existing Customer,61,M,0,Doctorate,Single,$60K - $80K,Blue,56
716431833,Existing Customer,38,M,2,Unknown,Divorced,$40K - $60K,Blue,28
710958933,Attrited Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,35
710014683,Existing Customer,31,F,0,Graduate,Single,Less than $40K,Blue,20
709791333,Existing Customer,40,F,3,Uneducated,Single,Less than $40K,Blue,36
712864683,Attrited Customer,42,F,3,Doctorate,Single,Less than $40K,Blue,30
770753733,Existing Customer,42,F,5,College,Single,Less than $40K,Blue,28
779289033,Existing Customer,46,F,3,Uneducated,Single,Unknown,Blue,28
804424383,Existing Customer,63,M,1,Unknown,Married,$60K - $80K,Blue,56
815091333,Existing Customer,48,F,3,Unknown,Married,Less than $40K,Blue,43
716451183,Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,Blue,44
714139308,Existing Customer,53,M,3,Uneducated,Married,$60K - $80K,Blue,42
779435883,Existing Customer,37,M,3,High School,Unknown,$80K - $120K,Blue,19
714199008,Attrited Customer,50,M,2,Unknown,Married,$120K +,Blue,36
771500358,Existing Customer,43,F,2,Uneducated,Divorced,Less than $40K,Blue,31
778236858,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,42
799239033,Attrited Customer,53,F,3,High School,Single,$40K - $60K,Blue,47
720259308,Existing Customer,39,M,3,High School,Single,$80K - $120K,Blue,30
826245858,Attrited Customer,50,M,2,Graduate,Single,$80K - $120K,Silver,40
711332883,Attrited Customer,62,M,1,High School,Single,$60K - $80K,Blue,46
827695683,Existing Customer,40,M,3,Uneducated,Single,$120K +,Blue,36
795713058,Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,39
712855683,Existing Customer,50,F,2,Post-Graduate,Married,Less than $40K,Blue,36
710482533,Existing Customer,26,M,0,Unknown,Married,$120K +,Blue,17
721143258,Existing Customer,46,M,1,High School,Single,$40K - $60K,Blue,33
709376508,Existing Customer,58,F,1,College,Married,Less than $40K,Blue,49
710349258,Existing Customer,45,F,3,High School,Single,Less than $40K,Blue,36
807173358,Existing Customer,56,F,0,Post-Graduate,Married,Less than $40K,Blue,51
789786258,Existing Customer,39,M,2,High School,Married,$80K - $120K,Blue,28
709548783,Attrited Customer,44,M,2,Doctorate,Unknown,$40K - $60K,Blue,36
773364483,Existing Customer,45,F,4,Doctorate,Unknown,Unknown,Silver,39
717072108,Attrited Customer,50,F,2,Unknown,Single,$40K - $60K,Blue,36
709793133,Existing Customer,43,F,2,Unknown,Single,$40K - $60K,Blue,36
816826008,Existing Customer,41,M,4,Unknown,Married,Less than $40K,Blue,36
818930808,Existing Customer,36,F,2,Uneducated,Married,Less than $40K,Blue,31
771232533,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,33
716609433,Attrited Customer,55,M,2,High School,Divorced,$120K +,Blue,46
751563933,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,36
713269533,Attrited Customer,42,M,2,College,Single,$80K - $120K,Blue,36
713906508,Existing Customer,42,F,3,Unknown,Single,Less than $40K,Blue,36
816082233,Existing Customer,35,M,3,Graduate,Unknown,$60K - $80K,Blue,30
716304483,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,36
712263258,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,38
710656683,Existing Customer,50,F,3,High School,Single,Less than $40K,Blue,36
714457083,Existing Customer,52,F,2,High School,Married,Unknown,Blue,44
709040508,Existing Customer,57,M,4,Uneducated,Married,$120K +,Blue,38
718736883,Existing Customer,49,F,3,Uneducated,Single,Less than $40K,Blue,36
788898933,Existing Customer,42,F,4,College,Married,Less than $40K,Blue,27
802464033,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,56
716492583,Existing Customer,37,F,1,Uneducated,Single,Less than $40K,Blue,28
780833058,Existing Customer,46,M,2,High School,Married,$40K - $60K,Blue,32
778172583,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36
789105183,Existing Customer,54,M,3,Post-Graduate,Single,$80K - $120K,Silver,42
715287708,Existing Customer,41,F,4,Graduate,Married,$40K - $60K,Blue,33
718148358,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,36
765847383,Existing Customer,50,M,1,Graduate,Married,$120K +,Blue,43
715579233,Existing Customer,44,F,3,Doctorate,Single,$40K - $60K,Blue,40
711658758,Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,35
711883833,Existing Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37
816600933,Attrited Customer,56,M,0,College,Married,$80K - $120K,Blue,51
708163758,Existing Customer,41,M,3,Unknown,Married,$120K +,Blue,33
714581358,Attrited Customer,48,F,3,Graduate,Single,Less than $40K,Blue,43
710369658,Existing Customer,50,M,3,Unknown,Married,$60K - $80K,Blue,36
718030083,Existing Customer,59,M,1,College,Married,$60K - $80K,Blue,36
712258308,Existing Customer,58,F,4,High School,Single,Less than $40K,Blue,39
710937783,Existing Customer,53,F,0,Uneducated,Married,$40K - $60K,Blue,40
823928058,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,48
766021083,Attrited Customer,55,F,1,College,Single,Less than $40K,Blue,48
790099758,Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue,33
714432108,Existing Customer,56,F,3,Uneducated,Married,$40K - $60K,Blue,46
802878408,Existing Customer,53,F,1,Graduate,Married,$40K - $60K,Blue,47
719742108,Attrited Customer,38,F,1,High School,Single,Less than $40K,Blue,26
710809083,Existing Customer,37,F,4,College,Married,Less than $40K,Blue,36
789530208,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,46
715973583,Existing Customer,56,M,3,Uneducated,Married,$120K +,Blue,36
720174033,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,33
716705433,Existing Customer,62,F,1,Uneducated,Unknown,Less than $40K,Silver,36
821710308,Existing Customer,38,F,3,Uneducated,Single,Less than $40K,Blue,33
808287408,Existing Customer,45,M,5,Graduate,Married,$80K - $120K,Blue,40
719268333,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36
720188508,Existing Customer,43,M,4,Graduate,Single,$60K - $80K,Blue,25
715468083,Existing Customer,40,F,2,Doctorate,Married,Unknown,Silver,36
720001758,Existing Customer,42,F,1,Graduate,Single,Less than $40K,Blue,34
793608258,Attrited Customer,54,F,3,Graduate,Single,Less than $40K,Silver,48
720592533,Attrited Customer,41,M,4,Graduate,Unknown,$80K - $120K,Blue,31
708510858,Existing Customer,60,F,1,Uneducated,Single,Less than $40K,Blue,47
714003483,Existing Customer,37,M,1,Doctorate,Unknown,$60K - $80K,Blue,36
708396033,Existing Customer,45,F,2,Uneducated,Married,Less than $40K,Blue,27
715217733,Existing Customer,33,F,2,High School,Single,Unknown,Blue,25
789903708,Existing Customer,45,F,2,Uneducated,Single,$40K - $60K,Blue,35
710232483,Existing Customer,49,F,1,Uneducated,Married,Unknown,Blue,36
715080258,Existing Customer,37,F,1,High School,Single,Unknown,Blue,36
800758233,Attrited Customer,30,M,0,College,Single,$60K - $80K,Blue,24
713036208,Existing Customer,46,M,1,Graduate,Married,$40K - $60K,Blue,27
790186458,Existing Customer,45,M,3,Uneducated,Single,$80K - $120K,Blue,39
712617408,Existing Customer,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,20
779082633,Existing Customer,30,M,2,Uneducated,Single,$60K - $80K,Blue,13
709231683,Existing Customer,36,F,2,Graduate,Unknown,$40K - $60K,Blue,23
720734583,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,32
718297683,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,50
714197133,Attrited Customer,51,F,3,College,Married,$40K - $60K,Blue,36
780612558,Existing Customer,58,F,1,Graduate,Single,$40K - $60K,Blue,46
757266933,Existing Customer,52,M,2,Post-Graduate,Married,$60K - $80K,Blue,45
805254708,Existing Customer,36,F,4,Unknown,Married,Unknown,Blue,31
789964983,Attrited Customer,45,M,2,Graduate,Divorced,$40K - $60K,Blue,36
708684108,Attrited Customer,46,F,4,Graduate,Married,$40K - $60K,Blue,34
771599283,Existing Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,41
710661333,Attrited Customer,55,F,2,Unknown,Single,Unknown,Blue,36
789878283,Existing Customer,39,M,3,Graduate,Married,$40K - $60K,Blue,29
714557583,Existing Customer,58,F,2,College,Single,Less than $40K,Blue,36
814760358,Existing Customer,53,M,3,Graduate,Unknown,$40K - $60K,Blue,48
779863533,Existing Customer,37,M,1,Graduate,Married,$80K - $120K,Blue,21
717893358,Existing Customer,43,F,3,Graduate,Married,Unknown,Blue,33
817247658,Existing Customer,45,M,3,High School,Unknown,$60K - $80K,Blue,27
773018583,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,30
757643733,Existing Customer,42,F,2,Post-Graduate,Single,Less than $40K,Blue,35
716400633,Existing Customer,33,M,3,High School,Single,$40K - $60K,Blue,24
716352033,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39
788835408,Attrited Customer,49,F,3,Unknown,Married,Less than $40K,Blue,33
709895508,Existing Customer,42,M,3,Graduate,Married,Less than $40K,Blue,36
716456808,Existing Customer,36,F,2,High School,Single,Less than $40K,Blue,36
712125258,Attrited Customer,46,M,4,High School,Married,$120K +,Blue,30
714785508,Existing Customer,49,M,2,High School,Single,$80K - $120K,Silver,40
713124558,Existing Customer,43,F,2,Graduate,Married,Unknown,Blue,34
712046808,Attrited Customer,49,F,3,Doctorate,Divorced,Unknown,Blue,42
714106833,Existing Customer,57,F,3,Graduate,Unknown,Less than $40K,Blue,47
712222758,Attrited Customer,38,F,3,Graduate,Married,Less than $40K,Blue,36
780727833,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,41
771918033,Existing Customer,54,M,4,Graduate,Single,$80K - $120K,Blue,43
719729433,Existing Customer,65,F,1,Graduate,Married,Less than $40K,Blue,56
